Created At,Tweet,TweetLink,RetweetCount,LikeCount,EngagementRate
2022-12-19,"b""Did you know about a local perspective to G20? On 'India@G20' we ask #KunalKumar JS @MoHUA_India, #Thennarasan of\xe2\x80\xa6 https://t.co/XmeHoG27oH""",https://twitter.com/DDNewsLive/status/1604793589677953026,15,42,0.57
2022-12-19,b'RT @rashtrapatibhvn: CEO of Google and Alphabet Sundar Pichai called on President Droupadi Murmu at Rashtrapati Bhavan. The President descr\xe2\x80\xa6',https://twitter.com/DDNewsLive/status/1604793063301611520,1521,0,15.21
2022-12-19,b'CEO of Google and Alphabet Sundar Pichai called on President Droupadi Murmu at Rashtrapati Bhavan. \nPresident descr\xe2\x80\xa6 https://t.co/AwXpni6J17',https://twitter.com/DDNewsLive/status/1604792522491826182,27,340,3.67
2022-12-19,"b""'It is difficult to predict whether the global economy will have a recession or not in 2023 but India's economy wil\xe2\x80\xa6 https://t.co/gXLXk2cG0I""",https://twitter.com/DDNewsLive/status/1604788160470212609,5,29,0.34
2022-12-19,b'The Finance Track is led by the Ministry of Finance. These working groups meet regularly throughout the term of eac\xe2\x80\xa6 https://t.co/nUo0e8XkHB',https://twitter.com/DDNewsLive/status/1604785864436916224,5,69,0.74
2022-12-19,b'#LokSabha takes up The Anti-Maritime Piracy Bill 2019 for consideration &amp; passing.\n\n#WinterSession #maritime \n\nWatc\xe2\x80\xa6 https://t.co/eggKqazOmF',https://twitter.com/DDNewsLive/status/1604776131709718529,9,33,0.42
2022-12-19,b'Bangladeshi fans of Argentina erupted into joyous celebration last night after its victory in #FIFAWorldCup2022 in\xe2\x80\xa6 https://t.co/LJLSD8TpIv',https://twitter.com/DDNewsLive/status/1604774806246658048,5,12,0.17
2022-12-19,b'@HardeepSPuri @MoHUA_India Urban 20 provides a platform for #G20 cities to facilitate discussions on important issu\xe2\x80\xa6 https://t.co/Bnkk979hk6',https://twitter.com/DDNewsLive/status/1604774173569490944,2,5,0.07
2022-12-19,"b'Gujarat CM Bhupendra Patel to unveil Urban 20 logo, website and social media handles in Gandhinagar today.\xe2\x80\xa6 https://t.co/WDE44H3DUR'",https://twitter.com/DDNewsLive/status/1604773977624190976,7,30,0.37
2022-12-19,"b'Gujarat CM @Bhupendrapbjp to unveil the Urban 20 logo, website and social media handles in Gandhinagar\n\nWatch LIVE\xf0\x9f\x94\xb4\xe2\x80\xa6 https://t.co/9x8fxsxk6o'",https://twitter.com/DDNewsLive/status/1604773585100238848,1,21,0.22
2022-12-19,"b'#G20India | The G20 process from the Sherpa side is coordinated by the Sherpas of member countries, who are persona\xe2\x80\xa6 https://t.co/fhVTPxMA2f'",https://twitter.com/DDNewsLive/status/1604771017402073092,6,20,0.26
2022-12-19,"b'.@BSF_India condoles the passing of Naik (Retd) Bhairon Singh, Sena Medal, the hero of #Longewala battle during 197\xe2\x80\xa6 https://t.co/szhsrO6C21'",https://twitter.com/DDNewsLive/status/1604769156544356355,159,729,8.88
2022-12-19,"b'First in the history, An epitome of #women empowerment,\nBSF Mahila Praharis deployed independently in combat role a\xe2\x80\xa6 https://t.co/iyns4r0Mx5'",https://twitter.com/DDNewsLive/status/1604763794265149440,7,62,0.69
